area_fips,year,qtr,emplvl,emplvl_growth,WTISPLC,TXUR
48001,2025,3,892.0,0.0014970059880239361,65.73666666666666,4.233333333333333
48003,2010,2,4389.333333333333,0.39906502337441574,77.89,8.200000000000001
48003,2010,3,5008.333333333333,0.14102369380315927,76.16666666666667,8.133333333333333
48003,2010,4,3428.3333333333335,-0.31547420965058226,85.02666666666667,8.266666666666667
48003,2011,1,4764.0,0.38959649975692745,93.98,8.166666666666666
48003,2011,2,4722.666666666667,-0.008676182479708916,102.55333333333334,8.200000000000001
48003,2011,3,3956.0,-0.16233766233766234,89.71,8.233333333333333
48003,2011,4,4023.0,0.016936299292214407,94.06333333333333,7.533333333333334
48003,2012,1,4593.0,0.14168530947054436,102.89333333333333,6.933333333333334
48003,2012,2,6266.666666666667,0.36439509398359826,93.48,6.8
48003,2012,3,6497.333333333333,0.03680851063829782,92.27,6.6000000000000005
48003,2012,4,4874.0,-0.24984609070387853,88.16000000000001,6.5
48003,2013,1,5926.666666666667,0.2159759266858159,94.35333333333334,6.566666666666666
48003,2013,2,6131.0,0.03447694038245208,94.22333333333331,6.466666666666666
48003,2013,3,6383.666666666666,0.04121133039743374,105.82333333333334,6.266666666666667
48003,2013,4,5878.666666666667,-0.07910814056707205,97.34333333333332,5.966666666666666
48003,2014,1,6974.333333333333,0.18638013154910404,98.74666666666667,5.6000000000000005
48003,2014,2,7549.333333333333,0.08244515604836788,103.34666666666668,5.3
48003,2014,3,7822.333333333333,0.036162133521723705,97.78000000000002,5.1000000000000005
48003,2014,4,7749.666666666667,-0.009289640772148,73.16000000000001,4.733333333333333
48003,2015,1,7402.666666666667,-0.04477611940298509,48.54,4.5
48003,2015,2,5418.0,-0.2681015850144093,57.84666666666667,4.4
48003,2015,3,5276.0,-0.026208933185677408,46.416666666666664,4.466666666666667
48003,2015,4,4959.0,-0.06008339651250949,41.949999999999996,4.5
48003,2016,1,4749.0,-0.042347247428917156,33.18333333333333,4.5
48003,2016,2,4889.0,0.029479890503263828,45.406666666666666,4.6000000000000005
48003,2016,3,4839.333333333333,-0.0101588600259086,44.85,4.766666666666667
48003,2016,4,4805.0,-0.007094641135142465,49.13666666666666,4.8
48003,2017,1,5161.666666666667,0.07422823447797433,51.76666666666667,4.733333333333333
48003,2017,2,5344.666666666667,0.035453664836939014,48.24,4.433333333333334
48003,2017,3,5560.666666666666,0.04041411999501032,48.163333333333334,4.166666666666667
48003,2017,4,4670.666666666666,-0.16005275146864884,55.36666666666667,4.1
48003,2018,1,4800.666666666666,0.02783328575506716,62.88666666666666,4.066666666666666
48003,2018,2,5418.333333333333,0.12866268573809192,68.03333333333335,3.966666666666667
48003,2018,3,5649.666666666666,0.04269455552137802,69.75666666666667,3.8333333333333335
48003,2018,4,5721.333333333334,0.0126851141660278,59.076666666666675,3.7999999999999994
48003,2019,1,5961.333333333333,0.04194826380797001,54.826666666666675,3.6666666666666665
48003,2019,2,5612.0,-0.05859986580183396,59.78333333333333,3.4333333333333336
48003,2019,3,5443.0,-0.030114041339985742,56.370000000000005,3.5
48003,2019,4,5218.0,-0.04133749770347239,56.95666666666667,3.5
48003,2020,1,5114.0,-0.019931008049060894,45.75666666666667,4.033333333333333
48003,2020,2,3790.3333333333335,-0.2588319645417807,27.80666666666667,11.533333333333333
48003,2020,3,3748.0,-0.011168762641808105,40.89333333333334,8.333333333333334
48003,2020,4,3857.0,0.02908217716115269,42.45333333333333,7.0
48003,2021,1,3935.666666666666,0.02039581712902927,57.79,6.6000000000000005
48003,2021,2,3994.0,0.014821715931227386,66.08999999999999,6.0
48003,2021,3,3532.0,-0.11567351026539807,70.62333333333333,5.3
48003,2021,4,3924.666666666667,0.11117402793506992,77.44666666666667,4.633333333333333
48003,2022,1,4053.3333333333335,0.03278410056055714,94.45333333333333,4.133333333333333
48003,2022,2,4312.666666666666,0.06398026315789451,108.72333333333334,3.8333333333333335
48003,2022,3,5938.0,0.37687432369763507,93.18333333333334,3.766666666666667
48003,2022,4,4407.0,-0.2578309195015157,82.78666666666668,4.0
48003,2023,1,4587.333333333334,0.04091974888435068,76.07666666666667,4.1
48003,2023,2,4640.333333333334,0.011553553262607208,73.76,4.0
48003,2023,3,4586.0,-0.011708928956253306,82.29666666666667,4.0
48003,2023,4,4536.666666666667,-0.01075737752580308,78.41000000000001,4.0
48003,2024,1,4730.0,0.042615723732549515,77.56,4.0
48003,2024,2,4757.0,0.005708245243128962,81.71333333333332,4.1
48003,2024,3,4630.666666666666,-0.02655735407469706,76.24,4.2
48003,2024,4,4559.0,-0.015476533256550407,70.68666666666667,4.166666666666667
48003,2025,1,4584.333333333333,0.005556774146377119,71.83666666666666,4.1
48003,2025,2,4712.333333333333,0.027921180833272663,64.62666666666667,4.1
48003,2025,3,4758.666666666666,0.009832354813609667,65.73666666666666,4.233333333333333
48005,2010,2,70.66666666666667,0.15217391304347827,77.89,8.200000000000001
48005,2010,3,72.0,0.018867924528301883,76.16666666666667,8.133333333333333
48005,2010,4,76.0,0.05555555555555558,85.02666666666667,8.266666666666667
48005,2011,1,68.0,-0.10526315789473684,93.98,8.166666666666666
48005,2011,2,82.0,0.2058823529411764,102.55333333333334,8.200000000000001
48005,2011,3,172.66666666666666,1.105691056910569,89.71,8.233333333333333
48005,2011,4,244.66666666666669,0.41698841698841727,94.06333333333333,7.533333333333334
48005,2012,1,423.6666666666667,0.7316076294277929,102.89333333333333,6.933333333333334
48005,2012,2,580.3333333333334,0.36978756884343045,93.48,6.8
48005,2012,3,543.0,-0.06433084434233205,92.27,6.6000000000000005
48005,2012,4,664.0,0.22283609576427255,88.16000000000001,6.5
48005,2013,1,549.0,-0.1731927710843374,94.35333333333334,6.566666666666666
48005,2013,2,588.0,0.0710382513661203,94.22333333333331,6.466666666666666
48005,2013,3,575.0,-0.022108843537414935,105.82333333333334,6.266666666666667
48005,2013,4,907.3333333333334,0.5779710144927537,97.34333333333332,5.966666666666666
48005,2014,1,223.0,-0.7542248346803822,98.74666666666667,5.6000000000000005
48005,2014,2,254.66666666666666,0.14200298953662172,103.34666666666668,5.3
48005,2014,3,263.3333333333333,0.03403141361256545,97.78000000000002,5.1000000000000005
48005,2014,4,290.3333333333333,0.10253164556962036,73.16000000000001,4.733333333333333
48005,2015,1,310.0,0.06773823191733652,48.54,4.5
48005,2015,2,282.0,-0.0903225806451613,57.84666666666667,4.4
48005,2015,3,1149.0,3.074468085106383,46.416666666666664,4.466666666666667
48005,2015,4,1195.3333333333333,0.04032492022048162,41.949999999999996,4.5
48005,2016,1,696.0,-0.4177356385945342,33.18333333333333,4.5
48005,2016,2,898.3333333333333,0.29070881226053635,45.406666666666666,4.6000000000000005
48005,2016,3,939.3333333333333,0.045640074211502846,44.85,4.766666666666667
48005,2016,4,795.0,-0.15365507452093674,49.13666666666666,4.8
48005,2017,1,288.3333333333333,-0.6373165618448637,51.76666666666667,4.733333333333333
48005,2017,2,1271.0,3.4080924855491332,48.24,4.433333333333334
48005,2017,3,1235.0,-0.028324154209284025,48.163333333333334,4.166666666666667
48005,2017,4,306.3333333333333,-0.7519568151147098,55.36666666666667,4.1
48005,2018,1,1322.0,3.315560391730142,62.88666666666666,4.066666666666666
48005,2018,2,1425.0,0.07791225416036318,68.03333333333335,3.966666666666667
48005,2018,3,1508.6666666666667,0.058713450292397606,69.75666666666667,3.8333333333333335
48005,2018,4,1391.3333333333333,-0.077772867874503,59.076666666666675,3.7999999999999994
48005,2019,1,327.0,-0.7649736463823671,54.826666666666675,3.6666666666666665
48005,2019,2,295.0,-0.09785932721712542,59.78333333333333,3.4333333333333336
48005,2019,3,212.66666666666666,-0.2790960451977401,56.370000000000005,3.5
48005,2019,4,198.0,-0.06896551724137923,56.95666666666667,3.5
48005,2020,1,219.0,0.10606060606060597,45.75666666666667,4.033333333333333
48005,2020,2,201.33333333333331,-0.08066971080669716,27.80666666666667,11.533333333333333
48005,2020,3,187.33333333333334,-0.06953642384105951,40.89333333333334,8.333333333333334
48005,2020,4,167.0,-0.10854092526690395,42.45333333333333,7.0
48005,2021,1,150.33333333333334,-0.09980039920159678,57.79,6.6000000000000005
48005,2021,2,169.66666666666669,0.12860310421286036,66.08999999999999,6.0
48005,2021,3,225.66666666666666,0.33005893909626693,70.62333333333333,5.3
48005,2021,4,234.0,0.03692762186115228,77.44666666666667,4.633333333333333
48005,2022,1,229.66666666666666,-0.0185185185185186,94.45333333333333,4.133333333333333
48005,2022,2,186.33333333333334,-0.18867924528301883,108.72333333333334,3.8333333333333335
48005,2022,3,205.0,0.10017889087656529,93.18333333333334,3.766666666666667
48005,2022,4,148.0,-0.2780487804878049,82.78666666666668,4.0
48005,2023,1,163.0,0.10135135135135132,76.07666666666667,4.1
48005,2023,2,195.66666666666666,0.2004089979550101,73.76,4.0
48005,2023,3,191.0,-0.023850085178875546,82.29666666666667,4.0
48005,2023,4,40.0,-0.7905759162303665,78.41000000000001,4.0
48005,2024,1,43.666666666666664,0.09166666666666656,77.56,4.0
48005,2024,2,43.0,-0.015267175572518998,81.71333333333332,4.1
48005,2024,3,42.333333333333336,-0.015503875968992165,76.24,4.2
48005,2024,4,56.666666666666664,0.3385826771653542,70.68666666666667,4.166666666666667
48005,2025,1,0.0,-1.0,71.83666666666666,4.1
48007,2010,2,956.0,0.031654676258992875,77.89,8.200000000000001
48007,2010,3,965.3333333333334,0.009762900976290068,76.16666666666667,8.133333333333333
48007,2010,4,0.0,-1.0,85.02666666666667,8.266666666666667
48007,2011,1,878.6666666666666,inf,93.98,8.166666666666666
48007,2011,2,898.6666666666666,0.022761760242792084,102.55333333333334,8.200000000000001
48007,2011,3,916.0,0.01928783382789323,89.71,8.233333333333333
48007,2011,4,1046.6666666666667,0.14264919941775855,94.06333333333333,7.533333333333334
48007,2012,1,1012.0,-0.03312101910828036,102.89333333333333,6.933333333333334
48007,2012,2,1054.6666666666667,0.04216073781291185,93.48,6.8
48007,2012,3,1046.6666666666667,-0.007585335018963302,92.27,6.6000000000000005
48007,2012,4,1078.6666666666667,0.030573248407643305,88.16000000000001,6.5
48007,2013,1,1201.3333333333333,0.11372064276885019,94.35333333333334,6.566666666666666
48007,2013,2,1241.3333333333333,0.03329633740288562,94.22333333333331,6.466666666666666
48007,2013,3,1252.0,0.008592910848550073,105.82333333333334,6.266666666666667
48007,2013,4,1082.6666666666667,-0.13525026624068148,97.34333333333332,5.966666666666666
48007,2014,1,1654.6666666666667,0.5283251231527093,98.74666666666667,5.6000000000000005
48007,2014,2,1185.3333333333333,-0.28364222401289285,103.34666666666668,5.3
48007,2014,3,1290.6666666666667,0.08886389201349854,97.78000000000002,5.1000000000000005
48007,2014,4,1281.3333333333333,-0.007231404958677801,73.16000000000001,4.733333333333333
48007,2015,1,1190.6666666666667,-0.0707596253902184,48.54,4.5
48007,2015,2,1046.6666666666667,-0.12094064949608063,57.84666666666667,4.4
48007,2015,3,1088.0,0.0394904458598726,46.416666666666664,4.466666666666667
48007,2015,4,1116.0,0.025735294117646967,41.949999999999996,4.5
48007,2016,1,876.0,-0.21505376344086025,33.18333333333333,4.5
48007,2016,2,0.0,-1.0,45.406666666666666,4.6000000000000005
48007,2023,2,135.33333333333334,inf,73.76,4.0
48007,2023,3,117.66666666666667,-0.13054187192118227,82.29666666666667,4.0
48007,2023,4,0.0,-1.0,78.41000000000001,4.0
48007,2024,1,113.66666666666667,inf,77.56,4.0
48007,2024,2,0.0,-1.0,81.71333333333332,4.1
48007,2024,3,317.0,inf,76.24,4.2
48007,2024,4,337.0,0.06309148264984232,70.68666666666667,4.166666666666667
48007,2025,1,319.0,-0.053412462908011826,71.83666666666666,4.1
48007,2025,2,334.0,0.047021943573667624,64.62666666666667,4.1
48007,2025,3,316.0,-0.053892215568862256,65.73666666666666,4.233333333333333
48009,2010,2,862.6666666666666,0.012519561815336422,77.89,8.200000000000001
48009,2010,3,897.3333333333334,0.040185471406491535,76.16666666666667,8.133333333333333
48009,2010,4,906.6666666666666,0.010401188707280795,85.02666666666667,8.266666666666667
48009,2011,1,869.3333333333334,-0.04117647058823526,93.98,8.166666666666666
48009,2011,2,945.3333333333333,0.08742331288343541,102.55333333333334,8.200000000000001
48009,2011,3,966.6666666666666,0.02256699576868826,89.71,8.233333333333333
48009,2011,4,952.0,-0.015172413793103412,94.06333333333333,7.533333333333334
48009,2012,1,930.6666666666667,-0.022408963585434094,102.89333333333333,6.933333333333334
48009,2012,2,837.3333333333334,-0.10028653295128942,93.48,6.8
48009,2012,3,950.6666666666666,0.13535031847133738,92.27,6.6000000000000005
48009,2012,4,926.6666666666666,-0.02524544179523147,88.16000000000001,6.5
48009,2013,1,1428.0,0.5410071942446044,94.35333333333334,6.566666666666666
48009,2013,2,1574.6666666666665,0.10270774976657315,94.22333333333331,6.466666666666666
48009,2013,3,1846.6666666666667,0.17273497036409835,105.82333333333334,6.266666666666667
48009,2013,4,1725.3333333333333,-0.06570397111913362,97.34333333333332,5.966666666666666
48009,2014,1,1337.3333333333333,-0.22488408037094287,98.74666666666667,5.6000000000000005
48009,2014,2,1316.0,-0.015952143569292088,103.34666666666668,5.3
48009,2014,3,1390.6666666666667,0.05673758865248235,97.78000000000002,5.1000000000000005
48009,2014,4,1412.0,0.015340364333652934,73.16000000000001,4.733333333333333
48009,2015,1,1218.6666666666667,-0.13692162417374876,48.54,4.5
48009,2015,2,1026.6666666666667,-0.15754923413566735,57.84666666666667,4.4
48009,2015,3,1106.6666666666667,0.07792207792207795,46.416666666666664,4.466666666666667
48009,2015,4,969.3333333333334,-0.12409638554216873,41.949999999999996,4.5
48009,2016,1,841.3333333333334,-0.13204951856946356,33.18333333333333,4.5
48009,2016,2,708.0,-0.15847860538827263,45.406666666666666,4.6000000000000005
48009,2016,3,808.0,0.14124293785310726,44.85,4.766666666666667
48009,2016,4,894.6666666666666,0.10726072607260728,49.13666666666666,4.8
48009,2017,1,904.0,0.010432190760059745,51.76666666666667,4.733333333333333
48009,2017,2,929.3333333333334,0.028023598820059004,48.24,4.433333333333334
48009,2017,3,921.3333333333334,-0.008608321377331474,48.163333333333334,4.166666666666667
48009,2017,4,877.3333333333334,-0.04775687409551377,55.36666666666667,4.1
48009,2018,1,1066.6666666666667,0.21580547112462,62.88666666666666,4.066666666666666
48009,2018,2,1150.6666666666667,0.0787500000000001,68.03333333333335,3.966666666666667
48009,2018,3,1004.0,-0.12746234067207418,69.75666666666667,3.8333333333333335
48009,2018,4,922.6666666666666,-0.08100929614873842,59.076666666666675,3.7999999999999994
48009,2019,1,919.3333333333333,-0.0036127167630057855,54.826666666666675,3.6666666666666665
48009,2019,2,901.3333333333334,-0.01957940536620728,59.78333333333333,3.4333333333333336
48009,2019,3,834.0,-0.0747041420118344,56.370000000000005,3.5
48009,2019,4,762.6666666666666,-0.0855315747402079,56.95666666666667,3.5
48009,2020,1,671.3333333333334,-0.11975524475524468,45.75666666666667,4.033333333333333
48009,2020,2,600.0,-0.10625620655412116,27.80666666666667,11.533333333333333
48009,2020,3,542.0,-0.09666666666666668,40.89333333333334,8.333333333333334
48009,2020,4,562.6666666666666,0.038130381303812966,42.45333333333333,7.0
48009,2021,1,658.6666666666666,0.17061611374407581,57.79,6.6000000000000005
48009,2021,2,722.6666666666666,0.09716599190283404,66.08999999999999,6.0
48009,2021,3,810.6666666666667,0.12177121771217725,70.62333333333333,5.3
48009,2021,4,806.6666666666666,-0.00493421052631593,77.44666666666667,4.633333333333333
48009,2022,1,866.0,0.07355371900826446,94.45333333333333,4.133333333333333
48009,2022,2,136.66666666666666,-0.8421862971516552,108.72333333333334,3.8333333333333335
48009,2022,3,137.33333333333334,0.004878048780488031,93.18333333333334,3.766666666666667
48009,2022,4,142.0,0.03398058252427183,82.78666666666668,4.0
48009,2023,1,134.33333333333334,-0.05399061032863839,76.07666666666667,4.1
48009,2023,2,115.33333333333333,-0.1414392059553351,73.76,4.0
48009,2023,3,867.3333333333334,6.520231213872833,82.29666666666667,4.0
48009,2023,4,657.6666666666666,-0.24173712528823987,78.41000000000001,4.0
48009,2024,1,121.33333333333333,-0.8155093765838825,77.56,4.0
48009,2024,2,124.66666666666667,0.027472527472527597,81.71333333333332,4.1
48009,2024,3,90.0,-0.27807486631016043,76.24,4.2
48009,2024,4,108.0,0.19999999999999996,70.68666666666667,4.166666666666667
48009,2025,1,1060.0,8.814814814814815,71.83666666666666,4.1
48009,2025,2,1049.3333333333333,-0.010062893081761115,64.62666666666667,4.1
48009,2025,3,981.3333333333334,-0.06480304955527305,65.73666666666666,4.233333333333333
48013,2010,2,1163.0,0.12584704743465625,77.89,8.200000000000001
48013,2010,3,1213.0,0.042992261392949205,76.16666666666667,8.133333333333333
48013,2010,4,1161.0,-0.04286892003297604,85.02666666666667,8.266666666666667
48013,2011,1,1303.0,0.1223083548664945,93.98,8.166666666666666
48013,2011,2,1253.0,-0.038372985418265504,102.55333333333334,8.200000000000001
48013,2011,3,1383.0,0.10375099760574624,89.71,8.233333333333333
48013,2011,4,1474.0,0.0657989877078815,94.06333333333333,7.533333333333334
48013,2012,1,1578.0,0.07055630936227941,102.89333333333333,6.933333333333334
48013,2012,2,1696.0,0.07477820025348536,93.48,6.8
48013,2012,3,1843.0,0.08667452830188682,92.27,6.6000000000000005
48013,2012,4,1856.0,0.007053716766142193,88.16000000000001,6.5
48013,2013,1,2133.0,0.14924568965517238,94.35333333333334,6.566666666666666
48013,2013,2,2456.0,0.1514299109235817,94.22333333333331,6.466666666666666
48013,2013,3,2603.0,0.05985342019543971,105.82333333333334,6.266666666666667
48013,2013,4,2591.0,-0.00461006530925856,97.34333333333332,5.966666666666666
48013,2014,1,3625.0,0.3990737167116942,98.74666666666667,5.6000000000000005
48013,2014,2,3971.0,0.09544827586206894,103.34666666666668,5.3
48013,2014,3,4187.0,0.05439435910350032,97.78000000000002,5.1000000000000005
48013,2014,4,4565.0,0.09027943635060898,73.16000000000001,4.733333333333333
48013,2015,1,4443.0,-0.02672508214676894,48.54,4.5
48013,2015,2,3896.0,-0.12311501237902323,57.84666666666667,4.4
48013,2015,3,3354.0,-0.13911704312114992,46.416666666666664,4.466666666666667
48013,2015,4,2699.0,-0.19528920691711393,41.949999999999996,4.5
48013,2016,1,2798.6666666666665,0.036927257008768644,33.18333333333333,4.5
48013,2016,2,2386.0,-0.14745116722248686,45.406666666666666,4.6000000000000005
48013,2016,3,2068.0,-0.13327745180217943,44.85,4.766666666666667
48013,2016,4,2092.0,0.011605415860735047,49.13666666666666,4.8
48013,2017,1,2962.0,0.4158699808795412,51.76666666666667,4.733333333333333
48013,2017,2,3037.0,0.025320729237002126,48.24,4.433333333333334
48013,2017,3,3157.0,0.039512676983865624,48.163333333333334,4.166666666666667
48013,2017,4,3189.0,0.010136205258156394,55.36666666666667,4.1
48013,2018,1,5800.333333333333,0.8188564858367304,62.88666666666666,4.066666666666666
48013,2018,2,7313.333333333333,0.26084707775415206,68.03333333333335,3.966666666666667
48013,2018,3,7188.666666666666,-0.017046490428441197,69.75666666666667,3.8333333333333335
48013,2018,4,7792.333333333334,0.08397477510896789,59.076666666666675,3.7999999999999994
48013,2019,1,8921.333333333332,0.14488599905890376,54.826666666666675,3.6666666666666665
48013,2019,2,9157.333333333334,0.02645344492602031,59.78333333333333,3.4333333333333336
48013,2019,3,8915.333333333334,-0.026426907396622012,56.370000000000005,3.5
48013,2019,4,8033.333333333333,-0.09893068122336057,56.95666666666667,3.5
48013,2020,1,8143.333333333333,0.013692946058091238,45.75666666666667,4.033333333333333
48013,2020,2,5192.0,-0.3624232501023332,27.80666666666667,11.533333333333333
48013,2020,3,4361.333333333334,-0.1599897277863378,40.89333333333334,8.333333333333334
48013,2020,4,4598.666666666667,0.0544176092937938,42.45333333333333,7.0
48013,2021,1,4570.0,-0.006233690924905888,57.79,6.6000000000000005
48013,2021,2,5038.666666666667,0.10255288110867977,66.08999999999999,6.0
48013,2021,3,5028.0,-0.002116962159301461,70.62333333333333,5.3
48013,2021,4,5591.333333333333,0.1120392468841156,77.44666666666667,4.633333333333333
48013,2022,1,6111.333333333333,0.09300107308930494,94.45333333333333,4.133333333333333
48013,2022,2,6520.0,0.06687029562561375,108.72333333333334,3.8333333333333335
48013,2022,3,7088.0,0.08711656441717786,93.18333333333334,3.766666666666667
48013,2022,4,7390.0,0.04260722347629797,82.78666666666668,4.0
48013,2023,1,4433.0,-0.4001353179972936,76.07666666666667,4.1
48013,2023,2,6032.0,0.36070381231671544,73.76,4.0
48013,2023,3,6128.0,0.01591511936339529,82.29666666666667,4.0
48013,2023,4,4512.0,-0.26370757180156656,78.41000000000001,4.0
48013,2024,1,5716.0,0.26684397163120566,77.56,4.0
48013,2024,2,5537.333333333333,-0.03125728947982276,81.71333333333332,4.1
48013,2024,3,5485.333333333334,-0.009390801830002293,76.24,4.2
48013,2024,4,5596.0,0.02017501215362172,70.68666666666667,4.166666666666667
48013,2025,1,6158.0,0.10042887776983567,71.83666666666666,4.1
48013,2025,2,5776.333333333333,-0.06197899751001412,64.62666666666667,4.1
48013,2025,3,5814.666666666666,0.006636274453228674,65.73666666666666,4.233333333333333
48015,2010,2,178.66666666666666,-0.09459459459459474,77.89,8.200000000000001
48015,2010,3,186.66666666666666,0.04477611940298498,76.16666666666667,8.133333333333333
48015,2010,4,173.33333333333334,-0.07142857142857129,85.02666666666667,8.266666666666667
48015,2011,1,106.0,-0.3884615384615385,93.98,8.166666666666666
48015,2011,2,142.0,0.3396226415094339,102.55333333333334,8.200000000000001
48015,2011,3,148.0,0.04225352112676051,89.71,8.233333333333333
48015,2011,4,158.0,0.06756756756756754,94.06333333333333,7.533333333333334
48015,2012,1,172.0,0.08860759493670889,102.89333333333333,6.933333333333334
48015,2012,2,181.0,0.05232558139534893,93.48,6.8
48015,2012,3,188.0,0.03867403314917128,92.27,6.6000000000000005
48015,2012,4,272.0,0.44680851063829796,88.16000000000001,6.5
48015,2013,1,240.0,-0.11764705882352944,94.35333333333334,6.566666666666666
48015,2013,2,256.0,0.06666666666666665,94.22333333333331,6.466666666666666
48015,2013,3,241.33333333333334,-0.05729166666666663,105.82333333333334,6.266666666666667
48015,2013,4,229.33333333333334,-0.04972375690607733,97.34333333333332,5.966666666666666
48015,2014,1,281.3333333333333,0.2267441860465116,98.74666666666667,5.6000000000000005
48015,2014,2,302.6666666666667,0.07582938388625604,103.34666666666668,5.3
48015,2014,3,341.3333333333333,0.1277533039647576,97.78000000000002,5.1000000000000005
48015,2014,4,367.0,0.0751953125,73.16000000000001,4.733333333333333
48015,2015,1,349.3333333333333,-0.04813805631244328,48.54,4.5
48015,2015,2,328.0,-0.06106870229007633,57.84666666666667,4.4
48015,2015,3,314.6666666666667,-0.04065040650406493,46.416666666666664,4.466666666666667
48015,2015,4,298.6666666666667,-0.05084745762711862,41.949999999999996,4.5
48015,2016,1,257.3333333333333,-0.1383928571428572,33.18333333333333,4.5
48015,2016,2,237.33333333333334,-0.07772020725388595,45.406666666666666,4.6000000000000005
48015,2016,3,230.33333333333334,-0.0294943820224719,44.85,4.766666666666667
48015,2016,4,201.33333333333334,-0.12590448625180894,49.13666666666666,4.8
48015,2017,1,218.66666666666666,0.08609271523178808,51.76666666666667,4.733333333333333
